split,class_name,class_id,sequence_index,group_id,image,label,source_image,source_label,sha256,phash_hex
train,mouse,0,100,mouse_g072,images/train/mouse_0100.jpg,labels/train/mouse_0100.txt,raw_images/mouse_yolo_annotated/images/mouse_0100.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0100.txt,d8946fe647b8a5bcdcaa7723fcff8c97f27eab0568e6ea9c985eb8f3927e473b,eb691c9ccce1a1a9
train,mouse,0,104,mouse_g074,images/train/mouse_0104.jpg,labels/train/mouse_0104.txt,raw_images/mouse_yolo_annotated/images/mouse_0104.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0104.txt,514d35c841ed4b3bc0295252e99289a3636b0b8efc16f78dc6e718505d178cba,e32b1899c9a3b359
train,mouse,0,105,mouse_g075,images/train/mouse_0105.jpg,labels/train/mouse_0105.txt,raw_images/mouse_yolo_annotated/images/mouse_0105.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0105.txt,231f9152f3a8e990f4122917eb22e622bde175fbcdc9b24aec00f9797a0d2665,f8098f69b8c9cb1c
train,mouse,0,106,mouse_g076,images/train/mouse_0106.jpg,labels/train/mouse_0106.txt,raw_images/mouse_yolo_annotated/images/mouse_0106.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0106.txt,59d28c22a2a52943955962c41a6e1f0961e47edc4441252219a50a8b2a44ae1e,f809897dc9c95f60
train,mouse,0,107,mouse_g076,images/train/mouse_0107.jpg,labels/train/mouse_0107.txt,raw_images/mouse_yolo_annotated/images/mouse_0107.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0107.txt,d7c7cef20b95d3b1587136e18523d18ceb529e1497df208676b24e46133a8291,f809897cc9c97c69
train,mouse,0,108,mouse_g077,images/train/mouse_0108.jpg,labels/train/mouse_0108.txt,raw_images/mouse_yolo_annotated/images/mouse_0108.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0108.txt,31504dde537dc6120ee6f23ac64da783571f3817cac9532eebbac66508dc771b,fd0c8c7dc0ac5f60
train,mouse,0,109,mouse_g078,images/train/mouse_0109.jpg,labels/train/mouse_0109.txt,raw_images/mouse_yolo_annotated/images/mouse_0109.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0109.txt,78f48331cd203120b59a9c771c47dbef0e374fe5a15825fd568fbfc7a77d02d6,ee04a66ec42e447f
train,mouse,0,110,mouse_g079,images/train/mouse_0110.jpg,labels/train/mouse_0110.txt,raw_images/mouse_yolo_annotated/images/mouse_0110.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0110.txt,dea08522047123fedb30d1341d5542ff03591a14e8b98993e0035c81c0082c62,ae07276ec426656e
train,mouse,0,112,mouse_g081,images/train/mouse_0112.jpg,labels/train/mouse_0112.txt,raw_images/mouse_yolo_annotated/images/mouse_0112.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0112.txt,26d6d7f264ac4f6d5e8375616818c72d147a44062d96d42dbb8ae3ac56b79e6e,fa03007e7e80bd1f
train,mouse,0,114,mouse_g083,images/train/mouse_0114.jpg,labels/train/mouse_0114.txt,raw_images/mouse_yolo_annotated/images/mouse_0114.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0114.txt,7f877e97aa958f03e3082fbebeceb91911ad0ff6284320b54e482f3c005b3f8a,fa47802f7f81809f
train,mouse,0,115,mouse_g084,images/train/mouse_0115.jpg,labels/train/mouse_0115.txt,raw_images/mouse_yolo_annotated/images/mouse_0115.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0115.txt,7f629179dfae5583360fd8e5b07516e40509d21d0681c7917b9b7b9b080351ea,fa0ec13f2aca9097
train,mouse,0,116,mouse_g085,images/train/mouse_0116.jpg,labels/train/mouse_0116.txt,raw_images/mouse_yolo_annotated/images/mouse_0116.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0116.txt,06f21a40aa0a69682a4956a43e32b54ea6bada5a97e5aafb35a464df13ed517d,ab2cd03e2bcad594
train,mouse,0,117,mouse_g086,images/train/mouse_0117.jpg,labels/train/mouse_0117.txt,raw_images/mouse_yolo_annotated/images/mouse_0117.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0117.txt,b266365d300eca2de62dd3b70ef17a55cde124650f6265b9c069466a14292e58,af0cd23f29c7d680
train,mouse,0,118,mouse_g086,images/train/mouse_0118.jpg,labels/train/mouse_0118.txt,raw_images/mouse_yolo_annotated/images/mouse_0118.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0118.txt,74eaa1e5883a52e786533896a58ddbc8f29d10d14be755fde4b4212e8a16bd40,af0ed22f2dc7d600
train,mouse,0,119,mouse_g087,images/train/mouse_0119.jpg,labels/train/mouse_0119.txt,raw_images/mouse_yolo_annotated/images/mouse_0119.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0119.txt,e583dda7c582c8175ed10363479aaffea95c3bd4de7ef03f5f4ce6d7cea992bf,ad2fd222298bd6d4
train,mouse,0,120,mouse_g088,images/train/mouse_0120.jpg,labels/train/mouse_0120.txt,raw_images/mouse_yolo_annotated/images/mouse_0120.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0120.txt,9b3a2356d9bd54a4508db0d61bae836ef81643e1fe7a2cf409e4420bedf1918b,af65d2122f2996d4
val,cup,1,1,cup_g000,images/val/cup_0001.jpg,labels/val/cup_0001.txt,raw_images/cup_yolo_annotated/images/cup_0001.jpg,raw_images/cup_yolo_annotated/labels/cup_0001.txt,c8fb97564628416c1776369ff24ebec35dfe745cf2fbefaa3c6c53804f7bc911,f07c5eafa92820f8
val,cup,1,2,cup_g001,images/val/cup_0002.jpg,labels/val/cup_0002.txt,raw_images/cup_yolo_annotated/images/cup_0002.jpg,raw_images/cup_yolo_annotated/labels/cup_0002.txt,d7bca4509409ba48ebc8c754d0c6d675a28341010f92c1ce3ba7839460839d55,b07a8bb38180d7d7
val,cup,1,5,cup_g003,images/val/cup_0005.jpg,labels/val/cup_0005.txt,raw_images/cup_yolo_annotated/images/cup_0005.jpg,raw_images/cup_yolo_annotated/labels/cup_0005.txt,cd8587868ce17f71a90654112c1c8869e0b3230ebeb84874e2d8cbda5bc15fc4,e677d0ae1f51e140
val,cup,1,6,cup_g004,images/val/cup_0006.jpg,labels/val/cup_0006.txt,raw_images/cup_yolo_annotated/images/cup_0006.jpg,raw_images/cup_yolo_annotated/labels/cup_0006.txt,0271ffcbe42234a37c195561108308ebbf16adfb8b7019ec7d1e3a4f94e82a07,e150daaf818cf8f8
val,cup,1,15,cup_g008,images/val/cup_0015.jpg,labels/val/cup_0015.txt,raw_images/cup_yolo_annotated/images/cup_0015.jpg,raw_images/cup_yolo_annotated/labels/cup_0015.txt,10803ddf4050e91ef73d1271fa82c5dd44f591203b9d4cc1ddcc91f06a8eeb61,f040e9f54a5a7c36
val,cup,1,16,cup_g008,images/val/cup_0016.jpg,labels/val/cup_0016.txt,raw_images/cup_yolo_annotated/images/cup_0016.jpg,raw_images/cup_yolo_annotated/labels/cup_0016.txt,b11df85dd62088abfc2285cba517dd89fa78b2aa18fe1f4515f487afc3c5853e,9440e9e94a5b7c37
val,cup,1,28,cup_g012,images/val/cup_0028.jpg,labels/val/cup_0028.txt,raw_images/cup_yolo_annotated/images/cup_0028.jpg,raw_images/cup_yolo_annotated/labels/cup_0028.txt,04c7cf12bb1b6f523b12292d1cb77db33e0839657c64beb8d5279d69674f1a0d,9352eca65b52713c
val,cup,1,29,cup_g012,images/val/cup_0029.jpg,labels/val/cup_0029.txt,raw_images/cup_yolo_annotated/images/cup_0029.jpg,raw_images/cup_yolo_annotated/labels/cup_0029.txt,f1a98e74dfa17c278b091d85ea657c9169c3781f82c7c1c0ee35d8fd47d2ca4c,9742e8a65b52713d
val,cup,1,62,cup_g020,images/val/cup_0062.jpg,labels/val/cup_0062.txt,raw_images/cup_yolo_annotated/images/cup_0062.jpg,raw_images/cup_yolo_annotated/labels/cup_0062.txt,b97dcde1412a8e74db36566bea6668708a8a46b174891bcf4d6599abd3626ad4,9552ebad5e52f024
val,cup,1,67,cup_g021,images/val/cup_0067.jpg,labels/val/cup_0067.txt,raw_images/cup_yolo_annotated/images/cup_0067.jpg,raw_images/cup_yolo_annotated/labels/cup_0067.txt,364c861134ab41daa274c3e797381738329462976624e54d52a72c54f353d15c,f642e8bc5e53f060
val,cup,1,68,cup_g022,images/val/cup_0068.jpg,labels/val/cup_0068.txt,raw_images/cup_yolo_annotated/images/cup_0068.jpg,raw_images/cup_yolo_annotated/labels/cup_0068.txt,7a44c4aa716b7d23c10a95a8196a11f6f961d45364d7ed895f956fc6a3983ab1,b050a9bd1e0b73f4
val,cup,1,69,cup_g023,images/val/cup_0069.jpg,labels/val/cup_0069.txt,raw_images/cup_yolo_annotated/images/cup_0069.jpg,raw_images/cup_yolo_annotated/labels/cup_0069.txt,f48d8812e04f911f165a5eeeaabfed4fe8c49cb6b32488e0466e42390f5b2118,9278ed97878909b6
val,cup,1,73,cup_g027,images/val/cup_0073.jpg,labels/val/cup_0073.txt,raw_images/cup_yolo_annotated/images/cup_0073.jpg,raw_images/cup_yolo_annotated/labels/cup_0073.txt,803089ce302b2c6f21826188ad7eb16a2e38aa33cca978d3b188bcc1d75e48a7,9f7fcdc9322441c8
val,cup,1,74,cup_g028,images/val/cup_0074.jpg,labels/val/cup_0074.txt,raw_images/cup_yolo_annotated/images/cup_0074.jpg,raw_images/cup_yolo_annotated/labels/cup_0074.txt,f474125337e33e94e19b64239a6421153480961e637ad629a49d7822428303ab,bf79c882768cc989
val,cup,1,76,cup_g030,images/val/cup_0076.jpg,labels/val/cup_0076.txt,raw_images/cup_yolo_annotated/images/cup_0076.jpg,raw_images/cup_yolo_annotated/labels/cup_0076.txt,124ab35457eb04a80db98fbd9bd50ae8b2a421a1dba1cb6e94f8a2e39ff36969,dd6dcc812c8c583f
val,cup,1,78,cup_g032,images/val/cup_0078.jpg,labels/val/cup_0078.txt,raw_images/cup_yolo_annotated/images/cup_0078.jpg,raw_images/cup_yolo_annotated/labels/cup_0078.txt,e0534ae4d7c6213764958307ac288e117fc6d622351f895b42d2e4944d936f95,e362d68e4a986e56
val,cup,1,86,cup_g040,images/val/cup_0086.jpg,labels/val/cup_0086.txt,raw_images/cup_yolo_annotated/images/cup_0086.jpg,raw_images/cup_yolo_annotated/labels/cup_0086.txt,d84692a2719f3b5f89773105c7a6ed2f5b362a889f061892660dfff030fe4706,db832036fbb390e1
val,cup,1,93,cup_g047,images/val/cup_0093.jpg,labels/val/cup_0093.txt,raw_images/cup_yolo_annotated/images/cup_0093.jpg,raw_images/cup_yolo_annotated/labels/cup_0093.txt,eac7480c6e01c7bf5533ba7089607a69b1eb27d9909953fae52e4a9ebc25b893,b0cacb7b46780f49
val,cup,1,97,cup_g051,images/val/cup_0097.jpg,labels/val/cup_0097.txt,raw_images/cup_yolo_annotated/images/cup_0097.jpg,raw_images/cup_yolo_annotated/labels/cup_0097.txt,667bce66ce043e9f1f5614feb59567cb25d075b9b28449ef28f47687d8714b05,b3e1b28cc219cfc3
val,cup,1,98,cup_g052,images/val/cup_0098.jpg,labels/val/cup_0098.txt,raw_images/cup_yolo_annotated/images/cup_0098.jpg,raw_images/cup_yolo_annotated/labels/cup_0098.txt,f5463130073e385cbbdec4b9c5a9f04f82dcb8707fb33cab5c356104c8186ce7,a7e1b099c6111cdf
val,cup,1,99,cup_g053,images/val/cup_0099.jpg,labels/val/cup_0099.txt,raw_images/cup_yolo_annotated/images/cup_0099.jpg,raw_images/cup_yolo_annotated/labels/cup_0099.txt,efb357573f48bc478c6657c5e9365161389f9af7bc1ebbfb727646ee87c6780a,a360b2cdc3183fd9
val,cup,1,113,cup_g067,images/val/cup_0113.jpg,labels/val/cup_0113.txt,raw_images/cup_yolo_annotated/images/cup_0113.jpg,raw_images/cup_yolo_annotated/labels/cup_0113.txt,e873955779245a1e17093c3f0349659056b94482c06e3be716d16a4fc78716b1,dd4d480c1f1d159f
val,cup,1,115,cup_g069,images/val/cup_0115.jpg,labels/val/cup_0115.txt,raw_images/cup_yolo_annotated/images/cup_0115.jpg,raw_images/cup_yolo_annotated/labels/cup_0115.txt,71163478d4f407839ff90e11251402d7e6836f43078b5b4a7ad49a5a2577da2d,95c5cf266a2b0e2e
val,cup,1,120,cup_g074,images/val/cup_0120.jpg,labels/val/cup_0120.txt,raw_images/cup_yolo_annotated/images/cup_0120.jpg,raw_images/cup_yolo_annotated/labels/cup_0120.txt,bec3ca7f1f11618f3f425e0a371478711189a29a7ef8686ba1a3a0e9d7e10c92,ab17977d78786030
val,mouse,0,9,mouse_g004,images/val/mouse_0009.jpg,labels/val/mouse_0009.txt,raw_images/mouse_yolo_annotated/images/mouse_0009.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0009.txt,f9f160cc50a3d709c730316ce5c7e64220bb1f92a5029c87418f44cca612d512,af25d20b2d6f9682
val,mouse,0,10,mouse_g005,images/val/mouse_0010.jpg,labels/val/mouse_0010.txt,raw_images/mouse_yolo_annotated/images/mouse_0010.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0010.txt,af8dc02eb80539ca182faadb34af843373556506ea3a5e875a127a2e2ed603b5,bb2ec01f2b68d586
val,mouse,0,22,mouse_g014,images/val/mouse_0022.jpg,labels/val/mouse_0022.txt,raw_images/mouse_yolo_annotated/images/mouse_0022.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0022.txt,9f9b8778b3517483325be066da32dfe0b7adbbb7cedcfce981d149923189e593,be80c81b3f7c38b1
val,mouse,0,23,mouse_g014,images/val/mouse_0023.jpg,labels/val/mouse_0023.txt,raw_images/mouse_yolo_annotated/images/mouse_0023.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0023.txt,215b2de22f1cc4cc89519f208087bce005eceedf371a7d4e4fbd63a9cf09b7bb,be80c01b3e7c31b7
val,mouse,0,24,mouse_g014,images/val/mouse_0024.jpg,labels/val/mouse_0024.txt,raw_images/mouse_yolo_annotated/images/mouse_0024.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0024.txt,e159853195f90c77e10d71a7c780cd8e734e0f5696bcd6ade0cb7c93c3061e67,b6c4c01b1f7c3837
val,mouse,0,26,mouse_g016,images/val/mouse_0026.jpg,labels/val/mouse_0026.txt,raw_images/mouse_yolo_annotated/images/mouse_0026.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0026.txt,891b316e1050d6e8979bf6cf7c3875d362ee7200cb08a39cd0c290ceddf2c803,b3c3cc01067e3ff0
val,mouse,0,30,mouse_g019,images/val/mouse_0030.jpg,labels/val/mouse_0030.txt,raw_images/mouse_yolo_annotated/images/mouse_0030.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0030.txt,01837169e00786927e0cd1bdbacc79ceab6991781ee0f81e82649c6d1ee9dc7a,bf9fc0684d84323b
val,mouse,0,40,mouse_g026,images/val/mouse_0040.jpg,labels/val/mouse_0040.txt,raw_images/mouse_yolo_annotated/images/mouse_0040.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0040.txt,c7ca85e0152205faeceadea3b70934068f5d7affd88a465e14df9b3bd419f54b,c6913766e867864d
val,mouse,0,44,mouse_g030,images/val/mouse_0044.jpg,labels/val/mouse_0044.txt,raw_images/mouse_yolo_annotated/images/mouse_0044.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0044.txt,b837d9f52b3daab4c2d46f013235db926bf1bb4c39682c9529b693e79eb77bd3,e8071f7843c79c93
val,mouse,0,45,mouse_g031,images/val/mouse_0045.jpg,labels/val/mouse_0045.txt,raw_images/mouse_yolo_annotated/images/mouse_0045.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0045.txt,b2efc663c504e3fdeeb93052bfa88e2769af4823f748c4c1bac773c16cb83e25,ba03873e6a43c7cc
val,mouse,0,51,mouse_g037,images/val/mouse_0051.jpg,labels/val/mouse_0051.txt,raw_images/mouse_yolo_annotated/images/mouse_0051.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0051.txt,b4a1478977b4a31e9e15306d7be1be7b2b10f2824e1fff9f6604245d385944f1,bf00803f7ef8c195
val,mouse,0,67,mouse_g048,images/val/mouse_0067.jpg,labels/val/mouse_0067.txt,raw_images/mouse_yolo_annotated/images/mouse_0067.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0067.txt,5490a7f378710157b694bf7d476d6ce40b973edc7b2095994f2ec6811d983ece,b626cb8336accd83
val,mouse,0,70,mouse_g051,images/val/mouse_0070.jpg,labels/val/mouse_0070.txt,raw_images/mouse_yolo_annotated/images/mouse_0070.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0070.txt,7abd4e23988ee3d92eab3514a66e3623229188f0d4b098d3e09c78178f461707,b833873938d1c3da
val,mouse,0,71,mouse_g052,images/val/mouse_0071.jpg,labels/val/mouse_0071.txt,raw_images/mouse_yolo_annotated/images/mouse_0071.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0071.txt,5157de1f2f5d8ccc8531f2c5a9ef61f59264a07cbb9ddd3a36f540c538466a18,ea628f2b30b5879a
val,mouse,0,72,mouse_g053,images/val/mouse_0072.jpg,labels/val/mouse_0072.txt,raw_images/mouse_yolo_annotated/images/mouse_0072.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0072.txt,6e193913c2f7439800a16ecfec2583b51b3231ea1b0128335dcacef180465bd0,e36d9e3a2225859e
val,mouse,0,76,mouse_g057,images/val/mouse_0076.jpg,labels/val/mouse_0076.txt,raw_images/mouse_yolo_annotated/images/mouse_0076.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0076.txt,5db4b196350f4fa765a60d3e911ecb19082909ec37c0403cff8e3919181b938d,ba378583b2f5c143
val,mouse,0,85,mouse_g061,images/val/mouse_0085.jpg,labels/val/mouse_0085.txt,raw_images/mouse_yolo_annotated/images/mouse_0085.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0085.txt,5bc8085c189343382d8f0cb3bfd70913ffd515b90f9d99ee9cd61ed12261e1ec,ff228077ffa0a007
val,mouse,0,86,mouse_g062,images/val/mouse_0086.jpg,labels/val/mouse_0086.txt,raw_images/mouse_yolo_annotated/images/mouse_0086.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0086.txt,9e539974b3f5f114ed371ea7c022bf6027186d14fd8fab335484a9fced322543,ab22c0777bb3b111
val,mouse,0,95,mouse_g068,images/val/mouse_0095.jpg,labels/val/mouse_0095.txt,raw_images/mouse_yolo_annotated/images/mouse_0095.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0095.txt,2760246c154f1acf2d6aba393251f8d40bbf7c6d9c7dd2af6736e89b736e55db,ad3cd0d82cfc949c
val,mouse,0,101,mouse_g073,images/val/mouse_0101.jpg,labels/val/mouse_0101.txt,raw_images/mouse_yolo_annotated/images/mouse_0101.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0101.txt,90b554cc7962eef7e303bf26606743f182382a243b320cf39795b7ae4147ff58,ea681999c9eae389
val,mouse,0,102,mouse_g073,images/val/mouse_0102.jpg,labels/val/mouse_0102.txt,raw_images/mouse_yolo_annotated/images/mouse_0102.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0102.txt,3454274b87ee63940784fa975c46cd91807e446841343a4999ae00281d3eeeae,ea6a1999c9caea89
val,mouse,0,103,mouse_g073,images/val/mouse_0103.jpg,labels/val/mouse_0103.txt,raw_images/mouse_yolo_annotated/images/mouse_0103.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0103.txt,7e69f96f346ebc14d8d6c3cb3663c944ef5d5755f60b1076d88b23a7560dd2e6,ea6a1999c9eaa2c9
val,mouse,0,111,mouse_g080,images/val/mouse_0111.jpg,labels/val/mouse_0111.txt,raw_images/mouse_yolo_annotated/images/mouse_0111.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0111.txt,d784ef54b37b9f262bca1eef4de7749a2040b6b74d619bff6557a32d2b505155,ff01803fc4809f77
val,mouse,0,113,mouse_g082,images/val/mouse_0113.jpg,labels/val/mouse_0113.txt,raw_images/mouse_yolo_annotated/images/mouse_0113.jpg,raw_images/mouse_yolo_annotated/labels/mouse_0113.txt,c793915f4b8bf4ae955476fcace555b0d7b8f9a22aa838087a224a058e84b79a,f807037c7c83877c
test,cup,1,1,cup_test_session_20260825,images/test/cup_test_0001.jpg,labels/test/cup_test_0001.txt,raw_images/train_cup/微信图片_20260825115918_145_576.jpg,manual_annotation,7a5b896eecc381fc0748289151b805f116a0e73e950370a6306775d6ec5247d3,863ff9c1191c505f
test,cup,1,2,cup_test_session_20260825,images/test/cup_test_0002.jpg,labels/test/cup_test_0002.txt,raw_images/train_cup/微信图片_20260825115922_146_576.jpg,manual_annotation,9e2071ca837b1c5e7ea00d2999c8b9963c0114fdc3e05adf09d7ae32eec8bf50,8547d87b4be9212d
test,cup,1,3,cup_test_session_20260825,images/test/cup_test_0003.jpg,labels/test/cup_test_0003.txt,raw_images/train_cup/微信图片_20260825115927_147_576.jpg,manual_annotation,c95d32ea56fea2a58172826ae54538715d5e49ab6ef2c1503c0522ebaaf7e0ab,b832133e78f1e346
test,cup,1,4,cup_test_session_20260825,images/test/cup_test_0004.jpg,labels/test/cup_test_0004.txt,raw_images/train_cup/微信图片_20260825115930_148_576.jpg,manual_annotation,8e5412de06b9ca364fea3184eae728e7384c93d0994e3daf97b65adafb2393f1,9001c3ddcf7f3630
test,cup,1,5,cup_test_session_20260825,images/test/cup_test_0005.jpg,labels/test/cup_test_0005.txt,raw_images/train_cup/微信图片_20260825115932_149_576.jpg,manual_annotation,49af71eed0ecad461d3369478a6573945b0933f87b74521dc64e63592d993048,d1039fd7cae8a131
test,cup,1,6,cup_test_session_20260825,images/test/cup_test_0006.jpg,labels/test/cup_test_0006.txt,raw_images/train_cup/微信图片_20260825115934_150_576.jpg,manual_annotation,c585a3175f5c046582cc91a1bb51f5fca92243fdb8397d203df281efaff4dd49,a40c8df4f472529f
test,cup,1,7,cup_test_session_20260825,images/test/cup_test_0007.jpg,labels/test/cup_test_0007.txt,raw_images/train_cup/微信图片_20260825115936_151_576.jpg,manual_annotation,269365076e15cf804472e86d84ea308e28020d0e9f5b62ca8ec1a3a464860cbe,8c0d2df5f5545646
test,cup,1,8,cup_test_session_20260825,images/test/cup_test_0008.jpg,labels/test/cup_test_0008.txt,raw_images/train_cup/微信图片_20260825115938_152_576.jpg,manual_annotation,b085f52043ab40324eba3de7161f902fa2ec169f470f314f70d5ce144d3c3a8f,b0010dbdfcf4686b
test,cup,1,9,cup_test_session_20260825,images/test/cup_test_0009.jpg,labels/test/cup_test_0009.txt,raw_images/train_cup/微信图片_20260825115940_153_576.jpg,manual_annotation,43160acf41856fa6653ceacaa026f0a9496cc8c7c4bf87c41cbaa04d46cb964c,f747079687074743
test,cup,1,10,cup_test_session_20260825,images/test/cup_test_0010.jpg,labels/test/cup_test_0010.txt,raw_images/train_cup/微信图片_20260825115943_154_576.jpg,manual_annotation,aaf5358773d0f25d96b0f1a2d5091756e4d3fac689b45cb997992ce29f5f60a1,f44a08d6cca52d5f
test,mouse,0,1,mouse_test_session_20260825,images/test/mouse_test_0001.jpg,labels/test/mouse_test_0001.txt,raw_images/train_mouse/微信图片_20260825115907_136_576.jpg,manual_annotation,9d9b0a8e77f00e1bbf1a13a28681b904e91d84d8a6134293dbfd6c021da9f244,a08fdf25708af8d8
test,mouse,0,2,mouse_test_session_20260825,images/test/mouse_test_0002.jpg,labels/test/mouse_test_0002.txt,raw_images/train_mouse/微信图片_20260825115908_137_576.jpg,manual_annotation,a369b892d27f8e9d89affe0cbed4662e00bee8051e55e1a44c49e0868e5ab1a8,d2b58d8732388ccf
test,mouse,0,3,mouse_test_session_20260825,images/test/mouse_test_0003.jpg,labels/test/mouse_test_0003.txt,raw_images/train_mouse/微信图片_20260825115909_138_576.jpg,manual_annotation,63174777651d33aa7f6165780dc9727d8d1373b199b38a79a07822537db6fbc3,e522989861657df6
test,mouse,0,4,mouse_test_session_20260825,images/test/mouse_test_0004.jpg,labels/test/mouse_test_0004.txt,raw_images/train_mouse/微信图片_20260825115910_139_576.jpg,manual_annotation,b57e95d50df7db2df28498551d6c47c05ca814967d07813289737d3a6a8f2b39,a5e49ac239c97327
test,mouse,0,5,mouse_test_session_20260825,images/test/mouse_test_0005.jpg,labels/test/mouse_test_0005.txt,raw_images/train_mouse/微信图片_20260825115911_140_576.jpg,manual_annotation,cd750c04344714a383559887053ef3896f903cb3097e9a767fa9dcbfbed8b833,f246cf5a3072335a
test,mouse,0,6,mouse_test_session_20260825,images/test/mouse_test_0006.jpg,labels/test/mouse_test_0006.txt,raw_images/train_mouse/微信图片_20260825115911_141_576.jpg,manual_annotation,4ce6d89b41f41f8bcdb158adf836572c0711c9b02830cf20dcd8eb5cc15a0e1f,e54dd852606c6e7a
test,mouse,0,7,mouse_test_session_20260825,images/test/mouse_test_0007.jpg,labels/test/mouse_test_0007.txt,raw_images/train_mouse/微信图片_20260825115912_142_576.jpg,manual_annotation,5d6d7685354aa7a6c70170d23d8c4f2bb682dfcf7de8b1371f5c548d47048346,e07fcc5971644c78
test,mouse,0,8,mouse_test_session_20260825,images/test/mouse_test_0008.jpg,labels/test/mouse_test_0008.txt,raw_images/train_mouse/微信图片_20260825115914_143_576.jpg,manual_annotation,5e1d3ff3c683f0408455832c403ee1391d8960d6adc7d6868b00e1f3cc08c3b2,e736986c25359a93
test,mouse,0,9,mouse_test_session_20260825,images/test/mouse_test_0009.jpg,labels/test/mouse_test_0009.txt,raw_images/train_mouse/微信图片_20260825115916_144_576.jpg,manual_annotation,9a7cbb5fd79786143abe6b82f45e593b225534d56f9b5b1b4242a1f6308314b2,e558da7159667898
test,mouse,0,10,mouse_test_session_20260825,images/test/mouse_test_0010.jpg,labels/test/mouse_test_0010.txt,D:/数据/xwechat_files/wxid_syrrz9uuhi8l22_fad7/temp/RWTemp/2026-08/7929b2dc9cc85e07e053820b0b6b1688/7b76a133048cf126e1e1639587e8efc0.jpg,manual_annotation,6c75c65a3f025ac939ca72e69737c113f24c7003cba52876308a7fc11519cf08,80fcd831278e99f9
